instance,mean_cost,median_cost,std_cost,best_cost,mean_time,mean_gap,best_gap,ants,max_iter,stagnation_limit,restart_after,candidate_k,ls_candidate_k,ls_top_ants,ls_frequency,alpha,beta,rho_start,rho_end,q0_start,q0_end,seed,use_local_search
eil51,430.6,431.0,2.0591260281974,428.0,0.8336013000225648,1.0798122065727753,0.4694835680751174,11,220,39,17,10,10,2,1,1.0,3.5,0.15,0.08,0.6,0.92,42,True
eil51,428.8,429.0,1.7204650534085253,426.0,1.2463425799738617,0.657276995305167,0.0,15,220,39,17,10,10,3,1,1.0,3.5,0.15,0.08,0.6,0.92,42,True
eil51,434.2,435.0,1.7204650534085253,431.0,0.5226465399609879,1.9248826291079786,1.1737089201877935,8,220,39,17,10,10,2,2,1.0,3.5,0.15,0.08,0.6,0.92,42,True
eil51,432.6,432.0,1.3564659966250536,431.0,0.8605423000175506,1.5492957746478926,1.1737089201877935,11,220,39,17,10,10,2,2,1.0,3.5,0.15,0.08,0.6,0.92,42,True
eil51,431.4,432.0,3.0724582991474434,428.0,1.168537459988147,1.2676056338028117,0.4694835680751174,15,220,39,17,10,10,3,2,1.0,3.5,0.15,0.08,0.6,0.92,42,True
eil51,434.4,436.0,1.9595917942265424,432.0,0.7021785800112411,1.9718309859154877,1.408450704225352,8,220,39,17,10,10,2,5,1.0,3.5,0.15,0.08,0.6,0.92,42,True
eil51,434.6,435.0,4.029888335921977,428.0,0.7104554799385369,2.01877934272301,0.4694835680751174,11,220,39,17,10,10,2,5,1.0,3.5,0.15,0.08,0.6,0.92,42,True
eil51,433.6,432.0,3.7202150475476548,429.0,0.8687546199886128,1.7840375586854513,0.704225352112676,15,220,39,17,10,10,3,5,1.0,3.5,0.15,0.08,0.6,0.92,42,True
eil51,431.6,433.0,1.7435595774162693,429.0,0.6652171199675649,1.314553990610334,0.704225352112676,8,220,39,17,15,10,1,1,1.0,3.5,0.15,0.08,0.6,0.92,42,True
eil51,430.6,431.0,1.3564659966250538,429.0,0.7071228199871257,1.0798122065727753,0.704225352112676,11,220,39,17,15,10,1,1,1.0,3.5,0.15,0.08,0.6,0.92,42,True
eil51,428.6,429.0,1.4966629547095764,426.0,1.1306182799860836,0.610328638497658,0.0,15,220,39,17,15,10,1,1,1.0,3.5,0.15,0.08,0.6,0.92,42,True
